"rho","p_value"
-0.270967931787066,0.00456134079612992
-0.265965358935211,0.00540041234362738
-0.248623106382113,0.00947075142534455
-0.206063122300566,0.0323894821332481
-0.199388260809662,0.0385635624967447
-0.295513889246836,0.00190285351799338
-0.282392855309684,0.00306562894097456
-0.303060627720492,0.0014317233648865
-0.227526542012574,0.0178767839343546
-0.289134417771947,0.00240608848048007
-0.19986946067446,0.0380876921791763
-0.204762453359084,0.0335223262007424
-0.278038234751022,0.00357386553783748
-0.226406918564778,0.0184632765699752
-0.277852424902239,0.00359714219068677
-0.224515469591267,0.0194918084305406
-0.162078596045015,0.0937635213005808
-0.208835976967023,0.0300820048191887
-0.232024093224147,0.0156800385584703
-0.209931778639334,0.0292093125895843
-0.170911710394863,0.0769713788787459
-0.228922498055997,0.0171681323572046
-0.243001167367647,0.0112749141844144
-0.239775698966974,0.0124403382312179
-0.162073831689918,0.0937733028499787
-0.156899742054571,0.10488106921914
-0.299306315904052,0.0016509308644932
-0.145236600777103,0.133680689992074
-0.196987025840772,0.0410132654351323
-0.21798830310837,0.0234288395154274
-0.0349941881875022,0.719184652665673
-0.247284322599854,0.00987564242190517
-0.187405907740694,0.0521176121873977
-0.240094910758473,0.0123204912242827
-0.217164069676588,0.0239713537066992
-0.272030382973698,0.00439890076479141
-0.255836339998978,0.00753061085468751
-0.190526560329233,0.0482565510289122
-0.199621714209415,0.0383320763115084
-0.18458064516817,0.0558295461918868
-0.28496084270697,0.00279732145187751
-0.138456923474064,0.152993842853898
-0.216582818354753,0.0243603615371507
-0.236640753313145,0.0136724711207528
-0.248823209296187,0.00941150483842643
-0.264945786944452,0.0055873855088966
-0.162983823513446,0.0919196170378386
-0.245616798315902,0.0104011586218711
-0.256241310182224,0.00743293948852892
-0.248099027321442,0.00962747769760902
-0.273898010171724,0.004125843702567
-0.285842248399916,0.00271022435419976
-0.28871515452341,0.0024430287910705
-0.223124277902941,0.0202794589085915
-0.212514059101911,0.0272373600818786
-0.229718145357196,0.0167751966099116
-0.257699202841907,0.00709053197478573
-0.244387594700875,0.0108040900456288
-0.122329581470702,0.207223760542751
-0.20804509402092,0.0307254989757197
-0.289291641490148,0.00239236631314857
-0.209536337166283,0.0295217313404715
-0.238460736960201,0.0129448323278681
-0.188482651992618,0.0507575890193334
-0.317072596060784,0.000827344212232859
-0.17899682099448,0.0638044768924579
-0.160820806299406,0.0963739831355062
-0.175628421940898,0.0690480605313281
-0.194847830402216,0.0433038302609645
-0.125831382467001,0.194415861518089
-0.276742330164636,0.00373905887862181
-0.189378350750854,0.0496486924562515
-0.20508642950568,0.0332370735007351
-0.288781855494768,0.00243711791253415
-0.210894178368929,0.0284606660755349
-0.296123726699253,0.00186012852668085
-0.164179676642795,0.0895278855159072
-0.261463043368541,0.00627023606743513
-0.164174912287698,0.0895373153469172
-0.280186958899771,0.00331433753335377
-0.300330652249909,0.00158828603778128
-0.306314682251747,0.0012634952806371
-0.180340369131836,0.0618055500374238
-0.159453436386566,0.099276546606608
-0.140424602129127,0.147184838765582
-0.1767385166785,0.0672827381542839
-0.233758318479457,0.0148977760662831
-0.251019576995906,0.00878231329993852
-0.147628307035799,0.1273305808395
-0.178548971615362,0.0644823669328897
-0.254221223621093,0.00793152364329233
-0.30809178670293,0.00117941559763216
-0.267347021913342,0.00515592918174092
-0.172769808882695,0.0737670356000557
-0.253816253437848,0.00803495563464924
-0.170149413579342,0.078317917336963
-0.0955443771153397,0.325299973216107
-0.215224977152107,0.0252901766408239
-0.224386832003648,0.0195635166730404
-0.148033277219044,0.126278655235469
-0.158448157461098,0.101454012816918
-0.175818996144778,0.0687423619776308
-0.248742215259538,0.00943544622696501
-0.1942379929498,0.0439760039514143
-0.206310868765611,0.0321774093754315
-0.283002692762101,0.00299989830684502
-0.317792013680432,0.000803793117380829
-0.241557567773254,0.0117841440366542
-0.124907097578182,0.19773942938168
-0.246074176405215,0.0102546303835783
-0.213171540105298,0.0267537598298847
-0.191079225520485,0.0475980884852161
-0.220832623101282,0.021636620322262
-0.17373220861229,0.0721501182701397
-0.238536966641753,0.0129151065124555
-0.228984434672258,0.0171372614285879
-0.278871996892998,0.0034710730973971
-0.25413070087425,0.00795454117304304
-0.172950854376381,0.0734606528958012
-0.152340254226737,0.115499960844744
-0.282531021607498,0.00305062444535125
-0.123010884249574,0.204685751540856
-0.276332595626294,0.00379269454274161
-0.176719459258112,0.0673127322103013
-0.198964233206029,0.0389870124627315
-0.276022912544989,0.00383368933350777
-0.25201532721118,0.00850947993664478
-0.28055381424224,0.00327175932652539
-0.199950454711109,0.0380080811937539
-0.193475696134279,0.0448284095707383
-0.210841770462862,0.0285010103184807
-0.272254307663258,0.00436533133962862
-0.289810956195721,0.00234754195752521
-0.24783222343601,0.00970813767246312
-0.224915675419415,0.0192701617748636
-0.283345726329085,0.00296348434267671
-0.229694323581711,0.0167868471555096
-0.316615217971472,0.000842643434541799
-0.222647842393241,0.02055542192255
-0.209817434117006,0.0292993609926553
-0.22559221384319,0.0189004099239434
-0.177572278820476,0.0659810756098933
-0.257632501870549,0.00710588753837021
-0.271911274096273,0.00441685064562028
-0.191846286691103,0.0466965420619205
-0.242786771388281,0.0113493028468981
-0.238146289523798,0.0130680828576595
-0.274884231676804,0.00398785784502289
-0.310759825557253,0.00106272104773761
-0.296862201739289,0.00180955512342047
-0.115187813180292,0.235190711388535
-0.241848193434171,0.0116800388136813
-0.181464756934729,0.0601722282400768
-0.300673685816893,0.00156779447280639
-0.128318375827638,0.185674100189628
-0.222881295792994,0.0204197993185629
-0.269081247168652,0.00486304233639889
-0.235354377436953,0.0142080158696722
-0.29663827704973,0.00182475709716239
-0.281582914943194,0.00315492829039679
-0.261472572078735,0.00626827101479263
-0.239728055416004,0.012458312850052
-0.236159553448347,0.013870710740025
-0.144498125737067,0.135689394062661
-0.218822065250346,0.0228907757090089
-0.129399884434658,0.181963334236207
-0.235492543734767,0.0141496330225825
-0.196977497130578,0.0410232394778398
-0.25600785678247,0.00748910652837877
-0.328454640387529,0.000519515207404587
-0.215134454405264,0.0253532265568509
-0.18828731343364,0.0510021194073962
-0.180697695764111,0.0612826102477951
-0.149171958087229,0.123356630791927
-0.221128013117296,0.0214574219184776
-0.135731712358577,0.161320928064304
-0.206730132014147,0.031821189294169
-0.260395827826812,0.00649381121543582
-0.185528751832474,0.0545604134088947
-0.212323484898031,0.0273789164923285
-0.272983253993099,0.00425763189794454
-0.192127383641826,0.04636972863978
-0.313156296171046,0.000966985458057897
-0.155175045509455,0.108804218238709
-0.193904488093009,0.0443472569218833
-0.27326911529892,0.00421604945608265
-0.255883983549948,0.00751906153142251
-0.0933718311911053,0.336472124913485
-0.21358127464364,0.0264560978835424
-0.279862982753175,0.00335235200575736
-0.223638828253418,0.0199850034303564
-0.257108422809879,0.00722756596365292
-0.147094699264935,0.128726893127426
-0.23849408744588,0.0129318199503702
-0.208974143264836,0.0299707669416252
-0.254149758294638,0.00794969048297213
-0.219922631277754,0.0221967604845832
-0.132420485566159,0.171887058379527
-0.186686490121047,0.0530429363079912
-0.236531173145914,0.0137173965656443
-0.242329393298969,0.0115094355825346
-0.214634197120078,0.0257040835078476
-0.260910378177289,0.00638514855507812
-0.28224039594658,0.00308226258699222
-0.216025388808404,0.0247384800112907
-0.158829305868858,0.100624062095866
-0.268371358259199,0.00498108984568459
-0.283531536177869,0.00294392654629358
-0.22427248748132,0.0196274479114108
-0.201217773166912,0.0367804614009449
-0.338369263344397,0.000341267307613128
-0.185662153775191,0.0543837607630715
-0.248646928157598,0.00946368110893521
-0.241305056953113,0.0118752538109455
-0.230246988772964,0.0165183504060473
-0.244987903443098,0.0106056321217708
-0.201203480101621,0.0367941188379998
-0.231790639824394,0.0157880165799464
-0.172798395013277,0.0737185910285643
-0.214753305997503,0.0256201728364253
-0.249571213046417,0.00919291151814282
-0.246207578347931,0.0102122355810446
-0.305795367546173,0.00128907543743586
-0.250614606812661,0.00889545961990494
-0.189559396244541,0.0494270049845255
-0.180669109633529,0.0613243120740391
-0.232691102937728,0.0153750512993901
-0.193909252448106,0.0443419350091749
-0.246307629804968,0.0101805404873484
-0.208616816632561,0.0302591684710586
-0.231995507093565,0.0156932258565482
-0.166595204676976,0.0848475729207909
-0.202227816447477,0.035826056212826
-0.206153645047409,0.0323118575621744
-0.239651825734452,0.0124871193973584
-0.223624535188127,0.019993132802846
-0.19368056340345,0.0445979868258124
-0.152249731479894,0.115718920690852
-0.271606355370065,0.00446310086663719
-0.161859435710553,0.0942143081847423
-0.232248017913706,0.015577070110595
-0.261882306617078,0.00618428900063965
-0.198544969957492,0.0394095254655173
-0.12379700284058,0.201785062169952
-0.261753669029458,0.00621054725189411
-0.167581426182056,0.082993674356434
-0.166947766954155,0.0841810709598235
-0.146970826032412,0.129052708245199
-0.131110287914483,0.176205930517867
-0.246703071278019,0.0100561127145013
-0.178553735970459,0.0644751246218065
-0.185657389420094,0.0543900616765936
-0.200860446534637,0.0371231769466569
-0.199878989384654,0.0380783189319855
-0.280377533103651,0.0032921572931084
-0.228469884321781,0.0173951908322992
-0.233686853153002,0.0149293296191531
-0.189025788473676,0.0500827589015049
-0.184304312572544,0.056203973021852
-0.31217960337616,0.00100500995904548
-0.172927032600896,0.0735009076981142
-0.157671567580286,0.103161659261915
-0.228565171423721,0.0173471745199002
-0.161564045694539,0.0948245984873108
-0.206968349768997,0.0316202804399467
-0.210250990430834,0.0289591689769876
-0.209040844236194,0.0299171907628837
-0.247884631342077,0.00969224705042768
-0.211746997931293,0.0278109395170779
-0.178925355668025,0.0639122601091324
-0.100747052881269,0.299524598493155
-0.183637302858963,0.05711625896888
-0.253587564393192,0.00809388867590137
-0.152983442164833,0.113953428101804
-0.212085267143181,0.0275567414374332
-0.186052830893145,0.0538691249837758
-0.180259375095187,0.0619245877783929
-0.266532317191755,0.00529886862923865
-0.145365238364722,0.133333118095839
-0.144417131700418,0.135911094397325
-0.11900882596809,0.219916688184178
-0.207163688327974,0.0314563363467583
-0.297643555975198,0.00175740429010068
-0.180797747221148,0.0611368361210779
-0.240218783990996,0.0122742556789735
-0.212742748146567,0.0270683146359229
-0.313108652620076,0.000968809405138528
-0.14430278717809,0.136224552351812
-0.152659466018236,0.114730401261048
-0.168462831875002,0.0813643200885739
-0.172150442720084,0.07482298314562
-0.208006979180144,0.0307568027852189
-0.30269853673312,0.00145164923002244
-0.298215278586838,0.00172011222541248
-0.377456032560227,5.64909503967702e-05
-0.16918224949465,0.0800534693579412
-0.227993448812081,0.0176369993983501
-0.213147718329813,0.026771153099638
-0.266174990559479,0.00536266672860272
-0.197029905036645,0.040968407303404
-0.194852594757313,0.0432986127840348
-0.239842399938332,0.0124152118006852
-0.202689958891887,0.0353963630472606
-0.237617446108031,0.0132776757141991
-0.194623905712657,0.0435496430018904
-0.225411168349504,0.0189987532635509
-0.15411735867792,0.111266149466386
-0.162254877183605,0.0934021707351358
-0.23709336704736,0.0134882641127546
-0.263101981521911,0.00594017654793995
-0.203838168470265,0.0343475042646793
-0.112329200122089,0.24709137749783
-0.292845850392514,0.00210041365655133
-0.154612851608009,0.110107469863562
-0.261601209666354,0.0062417962368179
-0.332918841113423,0.000430703351430309
-0.194723957169694,0.0434396685687109
-0.17842509838284,0.064670899453838
-0.240404593839779,0.0122051864794494
-0.123982812689363,0.201103782961817
-0.196724986310436,0.0412882906885561
-0.225068134782519,0.0191862979187529
-0.223467311469926,0.0200827438489727
-0.241314585663307,0.0118718045596107
-0.173870374910103,0.0719203532785193
-0.131377091799915,0.17532004753492
-0.193947367288882,0.0442993788304614
-0.175771352593808,0.0688186836424495
-0.268966902646324,0.0048818865010614
-0.188944794437027,0.0501829185689764
-0.189749970448421,0.0491945347310602
-0.0856773977094422,0.377967423834022
-0.194928824438865,0.0432152043352795
-0.133644924826089,0.167921934729375
