"","intercept_mod","scal_mod","p_mod","rsq_mod","adj_rsq_mod","aic_mod"
"1.242",0.230176879813761,-0.0202405603604808,0.0246162627738024,0.0467444996035241,0.0377515231846893,-345.846652527537
"1.243",0.235833207851047,-0.018906356709686,0.0246920388062002,0.0466963833471748,0.0377029530013933,-329.756714281426
"1.244",0.224801106181989,-0.0126617955246517,0.136021295903401,0.0208446918731608,0.011607377645549,-348.318793935358
"1.245",0.229464023336356,-0.0198625186132519,0.00512436116936765,0.0715721174843095,0.0628133638756708,-368.320297128688
"1.246",0.230315347096739,-0.0169515714068157,0.0215616145931963,0.048821556521495,0.0398481749792449,-343.240334515787
"1.247",0.223734170811643,-0.0160953857061907,0.0495347866883974,0.0358993699190814,0.0268040809560537,-360.685857722653
"1.248",0.234626915229589,-0.0277954858502156,0.000499209493190171,0.108510745983286,0.100100470001997,-360.936104299841
"1.249",0.230184592293511,-0.0254197438841466,0.000915392025153271,0.0989348784426234,0.0904342640883085,-375.284714845581
"1.250",0.223493612964418,-0.0161913895313979,0.0136930188012591,0.0559751098673427,0.0470692146774119,-371.408423226137
"1.251",0.235897112571891,-0.023140175076502,0.00256044167337917,0.0826099689129864,0.0739553459782032,-362.273161580236
"1.252",0.221119595326231,-0.00868545775564285,0.202845817782352,0.0152543721094043,0.00596431901609662,-354.481712946168
"1.253",0.226077993192248,-0.0145729066401013,0.0436327396485545,0.0378490979593404,0.0287722026570699,-368.367858914496
"1.254",0.224318736654865,-0.011283741476035,0.084368314808034,0.027838420477075,0.0186670848211982,-357.756294453112
"1.255",0.224958896510064,-0.0180409856126315,0.0167623865873135,0.0527824683955379,0.0438464539464392,-357.445717803987
"1.256",0.225631985222207,-0.0170115714656642,0.016130754989315,0.0533881147430172,0.044457813938706,-354.258079155965
"1.257",0.238429378574162,-0.0268656172853993,0.000281699360448609,0.117503270749706,0.109177829907722,-368.539120704956
"1.258",0.235401532761884,-0.0229864332616753,0.00237037591457648,0.0838364835232059,0.0751934314809718,-348.845116687586
"1.259",0.239443603975925,-0.0298574384094698,0.000537814711452518,0.107336754883419,0.0989154035143941,-357.077062751213
"1.260",0.225787191139873,-0.0127480908240068,0.0697925005260837,0.0306835393182526,0.0215390444061605,-361.08702845325
"1.261",0.230358958660274,-0.0213250947287137,0.0099636534764748,0.0610088544960081,0.0521504474629515,-342.594386051913
"1.262",0.232999888300494,-0.0199062391257298,0.00694892440456618,0.0667294360282764,0.0579249967455242,-356.596647291261
"1.263",0.222134038635035,-0.0177350796258752,0.0327057030283743,0.0423109433974251,0.033276140976646,-365.492286693561
"1.264",0.236300521585214,-0.0234760309603033,0.0022806531884211,0.084449981897446,0.0758127175757237,-361.907431272565
"1.265",0.227767201452897,-0.0203874783072288,0.00531386068829446,0.0709945395383521,0.0622303370811667,-369.770408860263
"1.266",0.234845425874531,-0.0260634585934413,0.00253947778818849,0.0827407124603228,0.0740873229552315,-350.331653869523
"1.267",0.231141146333134,-0.0197404196872754,0.0238997306184577,0.0472071071594806,0.0382184949628719,-357.259198954452
"1.268",0.230648900586863,-0.0178200076392798,0.015915937659267,0.0535995903358585,0.0446712845843099,-362.907237153354
"1.269",0.226915367923393,-0.0164030272651827,0.025502556445666,0.0461909590246456,0.0371927605248781,-372.918525362709
"1.270",0.236088627407342,-0.027020239539755,0.00214333757072501,0.0854371409539247,0.0768091894534898,-353.13542941678
"1.271",0.234015621184419,-0.0225322416341434,0.0039796963158267,0.075593936980998,0.0668731250657243,-360.248604552009
"1.272",0.225484454547508,-0.00620980008394212,0.327247624941902,0.0090558526336865,-0.000292677058448598,-356.989327045165
"1.273",0.234423725291693,-0.0229972702317957,0.00273089464765983,0.0815849453928258,0.0729206524248335,-373.419955993957
"1.274",0.225819926966708,-0.0112180278549609,0.128346601989429,0.0216794963122439,0.0124500575982084,-343.905946134227
"1.275",0.219364516187271,-0.00310392697391254,0.591085386997063,0.00273226877028407,-0.00667591737339257,-367.418699197834
"1.276",0.226390733741649,-0.0160832073082529,0.0417072548682251,0.0385449157670417,0.0294745847837118,-336.197696591594
"1.277",0.233764713836762,-0.0182332007572783,0.0188977569416922,0.0508940556332492,0.0419402259694118,-357.411826166878
"1.278",0.233691276952469,-0.0226731621692247,0.0103285971077592,0.0604385754856392,0.0515747884619188,-338.9147113407
"1.279",0.227956622699594,-0.0198726406127578,0.0265032124463835,0.0455891507333026,0.0365852747968243,-350.191688010863
"1.280",0.220142717565568,-0.00973019846593997,0.123711534233118,0.022210702978377,0.0129862756479843,-378.249038025151
"1.281",0.230415857186028,-0.0262614139754105,0.000910954684472013,0.0990117888678843,0.090511900083619,-363.257519701892
"1.282",0.224215411950781,-0.0137687926946561,0.108437424277627,0.0241287194418553,0.014922386606401,-346.685834953139
"1.283",0.230851643131617,-0.020107388319156,0.00693878122571815,0.0667526483782417,0.0579484280799231,-361.39479334368
"1.284",0.229576281040563,-0.0226319974170345,0.00587575203445521,0.0693960441986909,0.0606167615967916,-362.810375953122
"1.285",0.226345822989696,-0.0159719484978127,0.0310871244132351,0.0431005729912614,0.0340732199062731,-365.83623805092
"1.286",0.222530909264794,-0.00595465335322429,0.417756573352215,0.00620445152428317,-0.00317097817831802,-325.695081988795
"1.287",0.22146275234155,-0.00671015405499139,0.428198819709048,0.00593205394855126,-0.00344594554250022,-348.790713361562
"1.288",0.227010148247621,-0.0161449054057336,0.0386598445495603,0.039717104411194,0.0306578318112996,-357.99931220615
"1.289",0.226447569165863,-0.0160728841638262,0.0253662780573081,0.0462747815743207,0.0372773738533236,-353.923040581003
"1.290",0.23013001344684,-0.0222105180875345,0.00560842143057296,0.0701365094652032,0.0613642123846861,-368.56646483889
"1.291",0.230125917596721,-0.0263878143785271,0.00153517486489031,0.0907384483945304,0.082160509228441,-368.299168402732
"1.292",0.228716662357112,-0.0174943059897156,0.0446733716317217,0.0374861651634609,0.0284058459668897,-337.928101696435
"1.293",0.230495669257638,-0.0183826593779755,0.0228876667292506,0.0478852258795911,0.0389030110293984,-345.271145211419
"1.294",0.229489901128664,-0.0153816721438807,0.0754916602321929,0.0295021367627244,0.0203464965435047,-345.269011807451
"1.295",0.227614058280519,-0.0177656076230954,0.0414578823592446,0.0386374563006082,0.0295679983411798,-354.873187680703
"1.296",0.229778591257202,-0.0219468176738664,0.00716923883030781,0.0662334800659123,0.0574243619533265,-349.96786545134
"1.297",0.224925384881508,-0.0108281750804335,0.171444360553982,0.0175711330162443,0.00830293615790689,-355.698962464698
"1.298",0.23115499412307,-0.0213097086885942,0.00375318212506731,0.0765263320233543,0.0678143162877255,-366.492439084949
"1.299",0.234264015842021,-0.0244975499083466,0.00497824446550664,0.0720322752563447,0.0632778627587629,-350.97319597837
"1.300",0.224192313078601,-0.020822668469609,0.0189315782797896,0.0508659219414189,0.0419118268653945,-345.496090925004
"1.301",0.236908383190239,-0.0238120677090939,0.00405216720646273,0.0753068075166243,0.0665832868328188,-364.482935679714
"1.302",0.221346477731002,-0.0114967555052831,0.128154107577982,0.02170113554911,0.0124719009788185,-356.315247474154
"1.303",0.222344820102414,-0.0192747561780066,0.0165386645451354,0.0529942977880611,0.0440602817294578,-367.854484760563
"1.304",0.228386075061692,-0.016754779799668,0.0222157890569912,0.0483525203388223,0.0393747139269243,-357.273666027288
"1.305",0.231834361149008,-0.0223736803127673,0.00424635984002155,0.0745620350548845,0.0658314882157796,-342.468712299345
"1.306",0.235101072417834,-0.0207438573390643,0.0060573129332766,0.0689121720394769,0.060128324605887,-346.445508417773
"1.307",0.222886701886977,-0.0165892521750078,0.0173112472606783,0.0522747027945128,0.043333898103895,-381.22168593111
"1.308",0.236718556015722,-0.0254202967829831,0.00150031469164227,0.0911030529919912,0.0825285534919156,-366.54929493701
"1.309",0.233044106179039,-0.0257672761476778,0.000915931987713124,0.0989255448017463,0.0904248423942156,-359.136285713708
"1.310",0.225607355061317,-0.0126954032432466,0.0978244518627756,0.02564274093377,0.0164506913199376,-350.978318905565
"1.311",0.227651053811803,-0.0172822440563352,0.0202223257632298,0.0498287806176829,0.0408649011895478,-379.307699353237
"1.312",0.239814301366429,-0.0295623565282655,0.000696000108334601,0.1032676606445,0.0948079215939764,-348.537076610473
"1.313",0.230507296735773,-0.017997357462398,0.00815595812101529,0.0641853549376187,0.0553569148898604,-361.637785689645
"1.314",0.224132869694436,-0.0203613181268005,0.0063069759006167,0.0682700471143967,0.0594801418984946,-362.517452464397
"1.315",0.230498445949967,-0.02461768797898,0.00273151887192018,0.0815813101811887,0.072916982918747,-364.004340725769
"1.316",0.231161785738022,-0.02567248289285,0.00167547810043964,0.0893498922701944,0.0807588535180264,-365.240209965243
"1.317",0.230104849411627,-0.0189397989718442,0.0141190156593152,0.0554909633436099,0.0465805007336437,-372.734871273569
"1.318",0.223105597508552,-0.0128920864677732,0.115345022995623,0.0232270978723609,0.0140122591730435,-365.502721670686
"1.319",0.228851553120576,-0.0201517884209999,0.0102408674111632,0.0605737896627448,0.0517112782444688,-375.595369361407
"1.320",0.233409202704847,-0.0234868081278545,0.00373181595421058,0.0766171679211135,0.0679060091279163,-363.303142675129
"1.321",0.23799725600749,-0.0297617300376661,0.000586331950290054,0.105974573281976,0.0975403711431265,-340.437837502116
"1.322",0.224214368923228,-0.0138143780808009,0.0531465197725006,0.0348220236811392,0.0257165710743574,-358.191485879102
"1.323",0.226619828580898,-0.0195014677239497,0.00692860047795444,0.0667759810016634,0.0579719808224337,-345.721488383172
"1.324",0.22744855069656,-0.0199218073216651,0.0102120312416396,0.0606184888315396,0.0517563991035352,-353.592918234815
"1.325",0.213977059109055,-0.00463821351823103,0.546172559293928,0.00344631429647938,-0.00595513556864824,-352.27113510398
"1.326",0.237006929089957,-0.0234044032914236,0.0100681773935032,0.0608433959374611,0.0519834279746068,-341.949256671747
"1.327",0.220366774753632,-0.00902493231301798,0.126321513453545,0.0219089515235093,0.0126816774812782,-355.892200840225
"1.328",0.234463577363763,-0.0232956857516811,0.00149596542357458,0.0911491326898199,0.0825750679038746,-362.960628531234
"1.329",0.228268377493355,-0.0207738796231304,0.0108701484068653,0.0596287169388085,0.050757289740118,-361.669451912188
"1.330",0.228064090503302,-0.0140723193135064,0.0518558711849672,0.0351980053796777,0.0260960997700519,-366.27862575095
"1.331",0.226667307543158,-0.0168169910196431,0.0209869189431634,0.0492457306033164,0.0402763507033476,-362.203309464785
"1.332",0.225142469137316,-0.0242139358041107,0.00053609177185452,0.107387341829419,0.098966467695734,-373.707789710132
"1.333",0.231152461302379,-0.0142910263634493,0.0204711613432754,0.0496365994755631,0.0406709070177853,-372.51282478923
"1.334",0.227553244405095,-0.0150601195174666,0.0423027994867652,0.0383262093046878,0.0292538150528451,-360.151882989084
"1.335",0.225226360303469,-0.015174019257385,0.0634199716110807,0.0321314836795986,0.0230006486199721,-356.147558625032
"1.336",0.224711715213167,-0.0154552770834126,0.0303395168920909,0.0434796644316455,0.0344558876810005,-381.208950839622
"1.337",0.23133889111485,-0.0191600685480546,0.0189451923525398,0.0508546117328324,0.0419004099567268,-359.847722675596
"1.338",0.223050452998548,-0.0151759763389601,0.0383021437947325,0.039860916028672,0.03080300014215,-361.075494889185
"1.339",0.227738138572362,-0.013684650917704,0.0930151728835855,0.0263881406179522,0.017203123076612,-361.438335171652
"1.340",0.228733088615877,-0.0191270908846178,0.0244237635178819,0.0468674163585216,0.0378755995317152,-351.059063382981
"1.341",0.22541155206681,-0.0162179327132942,0.0320430177314782,0.0426292753265004,0.0335974760371277,-361.287544975894
"1.342",0.227011859815245,-0.0164417770448534,0.0416512645847371,0.0385656434730346,0.0294955080341008,-362.430928542581
"1.343",0.22271670093696,-0.0148912719229864,0.0336952898474011,0.0418477148062433,0.0328085423044153,-362.829013799943
"1.344",0.238322210786926,-0.0273942902833622,0.000959713962716995,0.0981863768326237,0.0896787011423653,-358.293391448982
"1.345",0.232290147962765,-0.0245441542148507,0.00261749185640409,0.0822595056073963,0.0736015764150131,-343.461506869326
"1.346",0.224432084350697,-0.0176030473130227,0.0153706790846458,0.05414963819775,0.0452265215769739,-353.348759476477
"1.347",0.229153165160544,-0.0161476509610783,0.0349205505039979,0.0412931833416082,0.0322487794108685,-355.720012800385
"1.348",0.23374291388995,-0.0252240734900773,0.00269914087750021,0.0817709681361782,0.073108430099727,-355.508634742352
"1.349",0.22638505482403,-0.0164669363789859,0.0477242313044939,0.0364706340658404,0.0273807343872161,-357.632618177211
"1.350",0.22713843042742,-0.0169966783541232,0.0348272597778557,0.0413346954160283,0.0322906831086323,-353.826181447409
"1.351",0.228529440924816,-0.0176583079902606,0.0315285079678651,0.042881128447704,0.0338517051311727,-356.258310713432
"1.352",0.231343247897455,-0.0209794538246564,0.0145235634794587,0.0550446915219347,0.0461300188004434,-345.027553254703
"1.353",0.22319385370138,-0.0150616757122806,0.0486692623481237,0.0361697015146308,0.0270769628496743,-353.485008972296
"1.354",0.229575069516794,-0.016313945209048,0.0780586144563486,0.0290005186992014,0.0198401462340995,-326.023192329081
"1.355",0.236701597388514,-0.0312611860431549,7.60380803905212e-05,0.137889619863113,0.129756503069369,-368.04159392433
"1.356",0.222696853677518,-0.00876993625796543,0.271610911223553,0.0113903129264917,0.00206380644466608,-368.06545253579
"1.357",0.225467130245647,-0.0116305968466357,0.189955968045646,0.0161518222652786,0.00687023568287537,-333.686670271245
"1.358",0.222893214357533,-0.0106538291062597,0.0787169286607157,0.0288746919077674,0.0197131323974632,-371.499177672213
"1.359",0.228542429312568,-0.0204505600709662,0.0060539357354604,0.0689210389734408,0.0601372751901713,-370.144225917497
"1.360",0.235490136794515,-0.0203180574643079,0.00460240227303703,0.0732810460930184,0.0645384144523864,-347.88036100011
"1.361",0.23109867407934,-0.0233408914310192,0.00230847802761747,0.0842571861473399,0.0756181029977864,-352.891149740146
"1.362",0.23008121004168,-0.0206135302496482,0.00757772738173799,0.0653531596151839,0.0565357365926855,-368.053093453213
"1.363",0.225366556743082,-0.0132679494685603,0.0936730719480709,0.0262837602430859,0.017097757981228,-358.287083743242
"1.364",0.23993250250907,-0.0325397448341876,7.18288110146089e-05,0.138769298185974,0.130644480244332,-357.902375891147
"1.365",0.224492337279636,-0.0174467964265069,0.0325264901272264,0.0423963728025872,0.0333623763195927,-371.097445574275
"1.366",0.232480232559144,-0.0196770339597083,0.0223991047882714,0.0482236085141099,0.0392445859529221,-345.655205950644
"1.367",0.225065950439801,-0.0114732123899745,0.11112437397348,0.0237707849775145,0.0145610754018306,-363.560177057514
"1.368",0.238822428716336,-0.030936633606685,0.000354414261832587,0.113900075325261,0.105540642073612,-344.986948640226
"1.369",0.229616041215158,-0.0203795323088147,0.0198681592737908,0.0501065027098224,0.0411452433014244,-349.251050195653
"1.370",0.233038555108025,-0.0197883440779897,0.0174480308926413,0.052150704314599,0.0432087298270007,-344.888720270973
"1.371",0.225893643696336,-0.00737931302340304,0.269946830910966,0.0114692465024048,0.00214348467695569,-365.095221193599
"1.372",0.230321143374342,-0.0184441628620676,0.00625272853523341,0.0684073732733719,0.0596187635872715,-371.86705352388
"1.373",0.23099497374074,-0.0172657587060142,0.0435583234256555,0.0378753942612106,0.0287987470372597,-348.47904651761
"1.374",0.230472150591812,-0.0164958902036772,0.0351465451068716,0.0411930927838839,0.0321477446025997,-351.483186621249
"1.375",0.228956645824407,-0.0147772947484876,0.0313898382051012,0.042949729850686,0.0339209537172018,-367.743887220029
"1.376",0.22882143610776,-0.0234717402955915,0.00936814962425121,0.0619862315784396,0.0531370450838965,-343.510388577557
"1.377",0.226816260474959,-0.0219414518560989,0.00859472227446823,0.0633535123458544,0.0545172247264756,-349.262641920759
"1.378",0.230814851258111,-0.0208376984507613,0.0155476093548167,0.053969015035078,0.0450441944222013,-339.628436313392
"1.379",0.226697047590946,-0.0132905485231468,0.0968020403730937,0.0257978625962096,0.0166072763942869,-337.336897520884
"1.380",0.225638071508772,-0.0167605012288952,0.0353857681817614,0.0410878629642358,0.0320415220488039,-373.971247192839
"1.381",0.231472434645489,-0.0225358371048998,0.00875334018118533,0.0630632711524228,0.0542242454085776,-358.357291793989
"1.382",0.234440647321929,-0.0219594377168454,0.00570979198815845,0.069851643425636,0.0610766589296513,-355.802149653785
"1.383",0.230340742250603,-0.0152602720124322,0.0501562980161832,0.0357082655908547,0.0266111737568061,-336.831830840295
"1.384",0.237725074791386,-0.0234541199551779,0.00579803495121577,0.0696077669221749,0.0608304817044595,-344.035598137252
"1.385",0.230925244289027,-0.0170763745548583,0.035509066134933,0.0410339122302019,0.0319870623455811,-357.07556335732
"1.386",0.226094029170886,-0.0231606187405274,0.006270073713053,0.0683633346798935,0.0595743095353641,-349.938886495065
"1.387",0.218160409528588,-0.00977843863697713,0.174046527731839,0.0173613259122515,0.0080911497416124,-376.305929364704
"1.388",0.226490781895488,-0.0143063359371999,0.0325259298298642,0.0423966406499369,0.0333626466938042,-358.514540968289
"1.389",0.229054203016899,-0.0191329526469604,0.026326916357736,0.0456934730648722,0.0366905813013331,-339.236168429493
"1.390",0.231851330020969,-0.019277396654213,0.0190739052830092,0.0507480870252857,0.041792880299109,-347.197872229312
"1.391",0.225147631771638,-0.0184686274185296,0.0252166016500155,0.0463673770403053,0.0373708428614402,-350.622882832234
"1.392",0.225795073935214,-0.0198228187822468,0.0085825028455995,0.0633760948221202,0.0545400202449703,-367.808459445557
"1.393",0.228381062559336,-0.0201924546069058,0.0136352475546272,0.0560419380954177,0.0471366733604687,-361.112106735058
"1.394",0.228446855141003,-0.0146247062728323,0.08040748370229,0.0285566183979159,0.0193920581941226,-349.316176685284
"1.395",0.228517376261289,-0.0156238115123082,0.0436302322857073,0.0378499832241428,0.0287730962734271,-357.567708860043
"1.396",0.226473860876534,-0.0163466198289184,0.0418484248742646,0.0384927819136834,0.0294219591015483,-360.3579846306
"1.397",0.227898384928751,-0.0183687317274466,0.0152252469514713,0.054299690678718,0.045377989647385,-361.143975935915
"1.398",0.226245443757201,-0.0169762235331094,0.0506459611788498,0.0355594301995777,0.0264609342580642,-347.114594862619
"1.399",0.228725586397696,-0.0168024575614159,0.0466071420139639,0.036834444980513,0.0277479774803291,-347.739923517407
"1.400",0.231646152933939,-0.0142400413357449,0.0445561529223884,0.0375266061841985,0.0284466685066908,-353.023195291148
"1.401",0.219000751922136,-0.00983974317667748,0.137685077226919,0.02067057039421,0.0114316135111364,-376.781962311203
"1.402",0.221522724785995,-0.00496335692360051,0.403368117321415,0.00659665669331199,-0.0027750729605247,-363.218219971316
"1.403",0.222572829438315,-0.0127413267518207,0.0780503398412234,0.029002107423298,0.0198417499461592,-362.606044496657
"1.404",0.234314276258748,-0.0229526963010072,0.00522520086685991,0.0712621526362913,0.0625004748309731,-360.974983641839
"1.405",0.230534846635695,-0.0185739108424969,0.0142215575348152,0.0553766323584262,0.0464650911542602,-344.118127943708
"1.406",0.231997977427805,-0.0221009927045269,0.00581717875373666,0.0695553508771841,0.0607775711684783,-367.333827890313
"1.407",0.22567194065574,-0.0169661756872733,0.0269569807466419,0.0453238671992948,0.0363174885879674,-356.712744406111
"1.408",0.228387458982385,-0.0175058309183596,0.019713495522377,0.0502293673036484,0.0412692669951921,-357.440127761586
"1.409",0.237688839188018,-0.030180057539656,0.00019992534478678,0.122868811310051,0.11459398877524,-366.0628578287
"1.410",0.238128606213648,-0.0261857568432307,0.0034748068342012,0.0777524855462127,0.0690520372966484,-349.33028107811
"1.411",0.222659495198406,-0.0156899740677539,0.0224469493634184,0.048190140106551,0.0392108018056693,-373.699102890899
"1.412",0.233804213458956,-0.0245808580027499,0.00311173618914267,0.0795082404301028,0.0708243559058584,-342.52667326519
"1.413",0.233589910423138,-0.0239757931707052,0.0100533363617088,0.0608667831300332,0.0520070358010712,-337.316385644787
"1.414",0.226180663254757,-0.0171512798719335,0.0204811755214778,0.0496289151646126,0.0406631502133352,-366.959264715381
"1.415",0.226828735005622,-0.0192624122526487,0.00675311921582891,0.067183659603198,0.0583835054485111,-367.585127905096
"1.416",0.230911388028988,-0.0246278990597134,0.00709093603218521,0.0664079737131885,0.0576005017670863,-325.330355154645
"1.417",0.228952098053239,-0.0157078382891857,0.0226043382038166,0.0480805538955479,0.0391001817624869,-351.55260809212
"1.418",0.233532699111618,-0.0223731386641066,0.00993161007950303,0.0610599288971027,0.0522020036980186,-344.966003202332
"1.419",0.226703140911087,-0.0104526533495393,0.183791673807621,0.0166061933237316,0.00732889326074782,-340.61511054183
"1.420",0.219431688856895,-0.00366322793552448,0.531155154238134,0.00371040839640514,-0.00568855001494972,-366.736402534316
"1.421",0.229020183786692,-0.0232305969366289,0.00994755194949134,0.0610344982074247,0.0521763330961739,-342.112886649397
"1.422",0.226851514700288,-0.0195124761774409,0.0111159555745262,0.0592744682677705,0.0503996991004853,-360.527170949505
"1.423",0.226653367157562,-0.0199373632009911,0.00588944867003532,0.0693590221216244,0.0605793902548473,-369.223797819313
"1.424",0.233550856619237,-0.0250585257421784,0.00282837464207696,0.0810270787760731,0.07235752291547,-345.260856573917
"1.425",0.234974790842599,-0.0270280374457251,0.00108890461839449,0.0961860325128535,0.0876594856497671,-360.63715515637
"1.426",0.222187006525865,-0.00738230298520719,0.340636421961838,0.00856990481231417,-0.00078320929323028,-356.066897048403
"1.427",0.228690632311714,-0.0158609775592467,0.0251275842187136,0.0464227133169199,0.0374267011784002,-373.062553963241
"1.428",0.218694564767817,-0.0102683378636132,0.171434178130122,0.0175719610899138,0.00830377204359212,-360.882152895522
"1.429",0.22998534817571,-0.0225734400895611,0.00297739213378353,0.0802103196082381,0.0715330584724667,-372.492624521948
"1.430",0.225078589135337,-0.0168314289331586,0.036391109295353,0.0406535006987794,0.0316030620261263,-362.228552150691
"1.431",0.230099120403343,-0.0195747233598767,0.0120195801650241,0.0580369058224807,0.049150461537787,-349.904449679834
"1.432",0.23313376919705,-0.0187299219553646,0.0195123977462654,0.0503905936934156,0.0414320143886365,-350.104870120275
"1.433",0.221307964551105,-0.0135119413578774,0.0641260384612232,0.0319636830357402,0.0228312649511716,-371.679392320211
"1.434",0.222189623770699,-0.012749119763162,0.0983798322118378,0.0255592068881789,0.0163663692173126,-362.72332425133
"1.435",0.23477951659509,-0.0259164189989836,0.00129194841731746,0.0934754976816331,0.0849233797352333,-351.855850447274
"1.436",0.23061965577737,-0.0189293014236299,0.0154162774938261,0.0541028872826323,0.0451793296154873,-347.518439371386
"1.437",0.22280007236523,-0.0125645818255844,0.109155089149298,0.0240321843275013,0.014824940783421,-355.904377273806
"1.438",0.224682231480228,-0.0110609379871723,0.164265736052041,0.0181691743443238,0.0089066193853079,-349.31367930344
"1.439",0.223940218309993,-0.013170565103378,0.0757429529758856,0.0294522385383254,0.0202961275811396,-367.168598908724
"1.440",0.22752210269491,-0.0208448782104672,0.0071362802408217,0.0663066920345233,0.0574982646008867,-367.637754025542
"1.441",0.229649589477444,-0.0191136391367572,0.00661541728247396,0.0675110893289499,0.0587140241339399,-359.217764131017
"1.442",0.240550183220088,-0.0252031076512664,0.00081840310870105,0.100706889626032,0.0922229923583531,-363.481005086392
"1.443",0.223956509560811,-0.0151389994533954,0.0424877883668846,0.0382589226206773,0.0291858935887969,-350.435885935505
"1.444",0.224693505537272,-0.0156378344295564,0.0621574690466038,0.0324364738629888,0.0233085160692432,-341.522502933466
"1.445",0.232884825183962,-0.0162955921794294,0.017731067503748,0.051897227631617,0.0429528618545567,-353.993533520352
"1.446",0.226705989247115,-0.0144742653354586,0.0616552750098818,0.0325596037719189,0.0234328075810879,-355.547909292573
"1.447",0.224343566835141,-0.0122415882862821,0.110501974895869,0.0238528544024387,0.0146439190666126,-338.801857219827
"1.448",0.23502361707489,-0.0269034767357295,0.0018423728968915,0.0878416382319923,0.079236370668143,-346.128499048354
"1.449",0.234234329140014,-0.024608666068924,0.000933649522514721,0.0986222786825066,0.090118715273851,-380.629949492284
"1.450",0.230290540585629,-0.0199572841346946,0.0152631985229129,0.0542603937885604,0.0453383220318486,-350.47895956165
"1.451",0.22224095138198,-0.0116644333948259,0.177422188095901,0.0170944080284357,0.00782171376455298,-330.018988240219
"1.452",0.228660719894854,-0.0232314261116376,0.000454755012527411,0.109979670548413,0.101583252346039,-381.98366438571
"1.453",0.223435516043282,-0.0149490931160479,0.056359388458483,0.0339259771973255,0.0248120713218285,-360.630113621994
"1.454",0.223156893003133,-0.011016641865351,0.150923713429652,0.0193631657767978,0.0101118748878996,-355.029822030869
"1.455",0.226722324991853,-0.0115400716031982,0.126752711587113,0.0218597573112023,0.0126320191726287,-351.638924963229
"1.456",0.231063465411984,-0.0236403088150221,0.00294928000278507,0.0803612308948305,0.071685393450442,-371.0142351851
"1.457",0.225599273557131,-0.00972163763145745,0.133631892882353,0.0210989119971162,0.0118639960725606,-339.861055336068
"1.458",0.221484875291922,-0.0140581553012837,0.0539028772389764,0.0346060873510677,0.0254985976090966,-353.691340966886
"1.459",0.225997916156667,-0.0176854407961692,0.0148590064886242,0.0546840955421967,0.0457660209718399,-380.773661449036
"1.460",0.229189730183968,-0.0152974126807649,0.0387179587635561,0.0396938696833494,0.0306343778879092,-358.895337720931
"1.461",0.220970964936236,-0.00342937066181323,0.647470558100219,0.00198004210921196,-0.00743524051239941,-353.246031854224
"1.462",0.226798952643647,-0.0155544112076362,0.047922009782349,0.0364071447274958,0.0273166460928495,-353.273831361235
"1.463",0.221033011730246,-0.0126814467376029,0.0786092263252565,0.0288952010000793,0.0197338349717781,-382.898685122343
"1.464",0.232096310236721,-0.0273939586079331,0.00040538588081355,0.111787989841605,0.103408631255205,-368.99288008677
"1.465",0.226165522497432,-0.0165579816047282,0.0225759272760235,0.0481002781024477,0.0391200920468102,-363.7776020331
"1.466",0.232933724059428,-0.0205056284769947,0.0137165352163389,0.0559479883710514,0.047041837317948,-348.78731948797
"1.467",0.220569799759668,-0.00912414003881025,0.26829819402948,0.0115480430855695,0.0022230246241125,-356.738806754849
"1.468",0.229743548508314,-0.0200443673743823,0.0140136292821431,0.0556093450256073,0.0466999992239621,-360.522937057499
"1.469",0.229960533758112,-0.0225401208466763,0.0154411641071746,0.0540774307370951,0.04515363291386,-332.26597915989
"1.470",0.230101188459764,-0.0184258181150637,0.0194066985510145,0.0504760150441405,0.0415182416011607,-350.127077796472
"1.471",0.224925147483111,-0.00989101822213874,0.151146610658419,0.0193422598427608,0.0100907717280698,-353.20073310088
"1.472",0.22609070770376,-0.0162378618817961,0.0446905274823782,0.0374802555430048,0.0283998805952972,-364.627184993625
"1.473",0.227604557629667,-0.0216306905105799,0.00319808366212288,0.0790727968079248,0.0703848043249806,-383.837117416931
"1.474",0.222738998065795,-0.0076521031220996,0.287701614381876,0.0106568209212252,0.00132339470350074,-367.329657291852
"1.475",0.223283170125021,-0.0108425250441026,0.133594328522668,0.0211029486038029,0.0118680707604425,-361.764273149014
"1.476",0.235592173035063,-0.0232590296023141,0.00246353621764226,0.0832235160769973,0.0745746813230066,-362.258529468115
"1.477",0.224354922848352,-0.0142684305885966,0.0452397137629699,0.0372923119069813,0.0282101639061036,-364.84535157871
"1.478",0.234918179132369,-0.0247363561429952,0.00652016032911859,0.0677416220886843,0.0589467317310304,-340.983201238821
"1.479",0.226994155272819,-0.0169284321010707,0.0349216317785479,0.0412927028706859,0.0322482944072017,-357.205190767333
"1.480",0.222787203923914,-0.0110653960844981,0.138218260328314,0.0206152624907888,0.0113757838350415,-358.883230459938
"1.481",0.228900900990676,-0.0186614186740216,0.0240370372750631,0.047117371817991,0.0381279130615568,-345.803092124355
"1.482",0.223839829204123,-0.0153565359883347,0.0311141571998418,0.0430870412867289,0.0340595605441508,-368.520372618097
"1.483",0.228220355136316,-0.0136541859909455,0.108490079092747,0.0241216131939213,0.0149152133183921,-341.73729601314
