"","Comp","Z","p_value"
"7.456","Electrona antarctica - Krefftichthys anderssoni","-0.611078938455137","1"
"8.456","Electrona carlsbergi - Krefftichthys anderssoni","-3.37890432483999","0.0109162995420028"
"9.456","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.49931176871807","1"
"10.456","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.92386874837823","4.7168170199308e-08"
"11.456","Electrona antarctica - Protomyctophum bolini","3.77400254264782","0.00240973682479149"
"12.456","Electrona carlsbergi - Protomyctophum bolini","0.879596829297015","1"
"13.456","Gymnoscopelus braueri - Protomyctophum bolini","2.94309347192807","0.048742543462855"
"14.456","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.07663295607355","0.567531731635565"
"15.456","Krefftichthys anderssoni - Protomyctophum bolini","4.44240524064614","0.000133438221951946"
"1.457","Electrona antarctica - Electrona carlsbergi","3.17785527000909","0.0222553189736882"
"2.457","Electrona antarctica - Gymnoscopelus braueri","0.56832963932716","1"
"3.457","Electrona carlsbergi - Gymnoscopelus braueri","-2.66412515384814","0.1157832584853"
"4.457","Electrona antarctica - Gymnoscopelus nicholsi","4.76683540637688","2.80713103342899e-05"
"5.457","Electrona carlsbergi - Gymnoscopelus nicholsi","1.84801958424296","0.96899264633914"
"6.457","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.31502468977809","0.000239377599506743"
"7.457","Electrona antarctica - Krefftichthys anderssoni","-1.12590638746262","1"
"8.457","Electrona carlsbergi - Krefftichthys anderssoni","-4.30945514521926","0.000245485869563472"
"9.457","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.71638384297692","1"
"10.457","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.80145670044126","9.86119110446439e-08"
"11.457","Electrona antarctica - Protomyctophum bolini","3.35883603639268","0.0117407240021717"
"12.457","Electrona carlsbergi - Protomyctophum bolini","0.0458301260572227","1"
"13.457","Gymnoscopelus braueri - Protomyctophum bolini","2.82698515313845","0.0704827595942359"
"14.457","Gymnoscopelus nicholsi - Protomyctophum bolini","-1.86678373103875","0.92897692964811"
"15.457","Krefftichthys anderssoni - Protomyctophum bolini","4.54336899611537","8.3043324664411e-05"
"1.458","Electrona antarctica - Electrona carlsbergi","2.55667383364656","0.158517381825072"
"2.458","Electrona antarctica - Gymnoscopelus braueri","0.434836429166787","1"
"3.458","Electrona carlsbergi - Gymnoscopelus braueri","-2.16511763224372","0.455680170035878"
"4.458","Electrona antarctica - Gymnoscopelus nicholsi","4.43871671683659","0.000135745250058097"
"5.458","Electrona carlsbergi - Gymnoscopelus nicholsi","2.07715408794964","0.566810097216495"
"6.458","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.1008036058884","0.000617576812999727"
"7.458","Electrona antarctica - Krefftichthys anderssoni","-0.825874496650311","1"
"8.458","Electrona carlsbergi - Krefftichthys anderssoni","-3.38943671405811","0.0105054559511944"
"9.458","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.27719150668576","1"
"10.458","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.20688389617599","2.88057246122283e-06"
"11.458","Electrona antarctica - Protomyctophum bolini","3.54425784303979","0.00590579994579071"
"12.458","Electrona carlsbergi - Protomyctophum bolini","0.854546822507974","1"
"13.458","Gymnoscopelus braueri - Protomyctophum bolini","3.15006917063999","0.0244847715972316"
"14.458","Gymnoscopelus nicholsi - Protomyctophum bolini","-1.37276368043599","1"
"15.458","Krefftichthys anderssoni - Protomyctophum bolini","4.42726067732575","0.000143156052922755"
"1.459","Electrona antarctica - Electrona carlsbergi","1.9807930454077","0.714217305798156"
"2.459","Electrona antarctica - Gymnoscopelus braueri","0.627601673700918","1"
"3.459","Electrona carlsbergi - Gymnoscopelus braueri","-1.39511458264876","1"
"4.459","Electrona antarctica - Gymnoscopelus nicholsi","5.04634391968897","6.75516688346295e-06"
"5.459","Electrona carlsbergi - Gymnoscopelus nicholsi","3.1813167326231","0.0219910872852336"
"6.459","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.54527592280238","8.22950037186732e-05"
"7.459","Electrona antarctica - Krefftichthys anderssoni","-0.309211188171075","1"
"8.459","Electrona carlsbergi - Krefftichthys anderssoni","-2.30488528375985","0.317594985218887"
"9.459","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.949059301410765","1"
"10.459","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.36718538752202","1.19962264159273e-06"
"11.459","Electrona antarctica - Protomyctophum bolini","3.29353189232601","0.0148405675338771"
"12.459","Electrona carlsbergi - Protomyctophum bolini","1.19386055083226","1"
"13.459","Gymnoscopelus braueri - Protomyctophum bolini","2.70078045880192","0.103765477702549"
"14.459","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.20633143543534","0.410412028392938"
"15.459","Krefftichthys anderssoni - Protomyctophum bolini","3.64983976021268","0.00393605925432546"
"1.460","Electrona antarctica - Electrona carlsbergi","2.93802830935435","0.0495460291410843"
"2.460","Electrona antarctica - Gymnoscopelus braueri","0.4552931489949","1"
"3.460","Electrona carlsbergi - Gymnoscopelus braueri","-2.53118932236539","0.170514708342123"
"4.460","Electrona antarctica - Gymnoscopelus nicholsi","4.59214258555682","6.58077672493404e-05"
"5.460","Electrona carlsbergi - Gymnoscopelus nicholsi","1.88952945810287","0.88231379054492"
"6.460","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.237788516675","0.000338598365549466"
"7.460","Electrona antarctica - Krefftichthys anderssoni","-0.87019738961122","1"
"8.460","Electrona carlsbergi - Krefftichthys anderssoni","-3.81841808032044","0.00201465253609834"
"9.460","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.34281794774076","1"
"10.460","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.40070297207619","9.95703859551151e-07"
"11.460","Electrona antarctica - Protomyctophum bolini","2.64285084240876","0.123316864370178"
"12.460","Electrona carlsbergi - Protomyctophum bolini","-0.406777951153862","1"
"13.460","Gymnoscopelus braueri - Protomyctophum bolini","2.21615443254961","0.400213911237184"
"14.460","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.31854247937756","0.30629785639471"
"15.460","Krefftichthys anderssoni - Protomyctophum bolini","3.55897238029037","0.00558463016889705"
"1.461","Electrona antarctica - Electrona carlsbergi","2.64668296455896","0.121928279338797"
"2.461","Electrona antarctica - Gymnoscopelus braueri","0.36507376924015","1"
"3.461","Electrona carlsbergi - Gymnoscopelus braueri","-2.32395744801969","0.301916621595736"
"4.461","Electrona antarctica - Gymnoscopelus nicholsi","4.97988469437699","9.5433251687814e-06"
"5.461","Electrona carlsbergi - Gymnoscopelus nicholsi","2.5267060218524","0.172706752907802"
"6.461","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.70849198671834","3.74334261964173e-05"
"7.461","Electrona antarctica - Krefftichthys anderssoni","-0.860755826613631","1"
"8.461","Electrona carlsbergi - Krefftichthys anderssoni","-3.51440208883526","0.00661117675713202"
"9.461","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.24185419227154","1"
"10.461","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.78396926502169","1.09437416738781e-07"
"11.461","Electrona antarctica - Protomyctophum bolini","3.73361363426924","0.00283127962089362"
"12.461","Electrona carlsbergi - Protomyctophum bolini","0.947345711294649","1"
"13.461","Gymnoscopelus braueri - Protomyctophum bolini","3.41257493485999","0.00965283476777339"
"14.461","Gymnoscopelus nicholsi - Protomyctophum bolini","-1.75311540081156","1"
"15.461","Krefftichthys anderssoni - Protomyctophum bolini","4.65442912713152","4.87319336838386e-05"
"1.462","Electrona antarctica - Electrona carlsbergi","3.10472285114277","0.0285686089560153"
"2.462","Electrona antarctica - Gymnoscopelus braueri","0.707854959180435","1"
"3.462","Electrona carlsbergi - Gymnoscopelus braueri","-2.45461600615798","0.211552726499865"
"4.462","Electrona antarctica - Gymnoscopelus nicholsi","5.32243452998502","1.53581458454753e-06"
"5.462","Electrona carlsbergi - Gymnoscopelus nicholsi","2.45613923629057","0.210658098356657"
"6.462","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.75366786155222","2.99638655228449e-05"
"7.462","Electrona antarctica - Krefftichthys anderssoni","-0.328618845443899","1"
"8.462","Electrona carlsbergi - Krefftichthys anderssoni","-3.46117082440855","0.00806747123704851"
"9.462","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.05002305688","1"
"10.462","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.66301450336969","2.23104874281603e-07"
"11.462","Electrona antarctica - Protomyctophum bolini","3.17944633943846","0.0221335030594214"
"12.462","Electrona carlsbergi - Protomyctophum bolini","-0.0543699010989418","1"
"13.462","Gymnoscopelus braueri - Protomyctophum bolini","2.50390113563692","0.184248527693299"
"14.462","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.58522586952595","0.145972834991571"
"15.462","Krefftichthys anderssoni - Protomyctophum bolini","3.55392419251691","0.00569292891882687"
"1.463","Electrona antarctica - Electrona carlsbergi","1.24976493941194","1"
"2.463","Electrona antarctica - Gymnoscopelus braueri","-0.242071184632657","1"
"3.463","Electrona carlsbergi - Gymnoscopelus braueri","-1.49986915649384","1"
"4.463","Electrona antarctica - Gymnoscopelus nicholsi","4.54619077834111","8.19382894342655e-05"
"5.463","Electrona carlsbergi - Gymnoscopelus nicholsi","3.33946935202934","0.0125907918698338"
"6.463","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.80321559524099","2.3420641183351e-05"
"7.463","Electrona antarctica - Krefftichthys anderssoni","-1.26359584784414","1"
"8.463","Electrona carlsbergi - Krefftichthys anderssoni","-2.49190635717349","0.190589297119539"
"9.463","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.03487849355961","1"
"10.463","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.69944666049379","1.80295385933798e-07"
"11.463","Electrona antarctica - Protomyctophum bolini","3.6746038655343","0.00357328085151802"
"12.463","Electrona carlsbergi - Protomyctophum bolini","2.30374664708762","0.318553044801854"
"13.463","Gymnoscopelus braueri - Protomyctophum bolini","3.96787558994076","0.00108774256095321"
"14.463","Gymnoscopelus nicholsi - Protomyctophum bolini","-1.36693453529613","1"
"15.463","Krefftichthys anderssoni - Protomyctophum bolini","5.00275408350037","8.47755270558488e-06"
"1.464","Electrona antarctica - Electrona carlsbergi","2.66296751127008","0.116182337972021"
"2.464","Electrona antarctica - Gymnoscopelus braueri","0.808827230126884","1"
"3.464","Electrona carlsbergi - Gymnoscopelus braueri","-1.90949369932828","0.842976506343961"
"4.464","Electrona antarctica - Gymnoscopelus nicholsi","4.8762083028903","1.62216615428862e-05"
"5.464","Electrona carlsbergi - Gymnoscopelus nicholsi","2.41089347378327","0.238702434813562"
"6.464","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.21447193611558","0.000375544919814517"
"7.464","Electrona antarctica - Krefftichthys anderssoni","-0.103070396057025","1"
"8.464","Electrona carlsbergi - Krefftichthys anderssoni","-2.7950683711545","0.077833110021146"
"9.464","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.923818362543458","1"
"10.464","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.01452210656076","7.97481601946141e-06"
"11.464","Electrona antarctica - Protomyctophum bolini","3.69401152280712","0.00331115688277365"
"12.464","Electrona carlsbergi - Protomyctophum bolini","0.892406491859593","1"
"13.464","Gymnoscopelus braueri - Protomyctophum bolini","2.92290072083422","0.0520180604124335"
"14.464","Gymnoscopelus nicholsi - Protomyctophum bolini","-1.6831656591333","1"
"15.464","Krefftichthys anderssoni - Protomyctophum bolini","3.84671908337768","0.00179565134397938"
"1.465","Electrona antarctica - Electrona carlsbergi","2.11284591510155","0.519209374490286"
"2.465","Electrona antarctica - Gymnoscopelus braueri","-0.527153934032113","1"
"3.465","Electrona carlsbergi - Gymnoscopelus braueri","-2.65017685461334","0.120674469033937"
"4.465","Electrona antarctica - Gymnoscopelus nicholsi","4.85266274877977","1.82722116159249e-05"
"5.465","Electrona carlsbergi - Gymnoscopelus nicholsi","2.87497386353701","0.0606091416139105"
"6.465","Gymnoscopelus braueri - Gymnoscopelus nicholsi","5.36281352866713","1.22903368487247e-06"
"7.465","Electrona antarctica - Krefftichthys anderssoni","-1.3144753817756","1"
"8.465","Electrona carlsbergi - Krefftichthys anderssoni","-3.41477138001521","0.00957533505184311"
"9.465","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.797613668206921","1"
"10.465","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-6.05356722774001","2.12509360320871e-08"
"11.465","Electrona antarctica - Protomyctophum bolini","2.38294559433621","0.257620985754135"
"12.465","Electrona carlsbergi - Protomyctophum bolini","0.175919365859403","1"
"13.465","Gymnoscopelus braueri - Protomyctophum bolini","2.94814165970153","0.047953579867979"
"14.465","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.80964795741039","0.0743935751406652"
"15.465","Krefftichthys anderssoni - Protomyctophum bolini","3.74575532790845","0.00269777725981926"
"1.466","Electrona antarctica - Electrona carlsbergi","2.09715353372537","0.539699794566995"
"2.466","Electrona antarctica - Gymnoscopelus braueri","0.000524531277644759","1"
"3.466","Electrona carlsbergi - Gymnoscopelus braueri","-2.12184943869901","0.507755752255449"
"4.466","Electrona antarctica - Gymnoscopelus nicholsi","4.9950753744483","8.82191887889468e-06"
"5.466","Electrona carlsbergi - Gymnoscopelus nicholsi","3.02814529808005","0.0369089622337068"
"6.466","Gymnoscopelus braueri - Gymnoscopelus nicholsi","5.04366783226004","6.85037739696772e-06"
"7.466","Electrona antarctica - Krefftichthys anderssoni","-0.1589329771261","1"
"8.466","Electrona carlsbergi - Krefftichthys anderssoni","-2.27670402612218","0.342058589139597"
"9.466","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.16154200875077","1"
"10.466","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.18356731561657","3.26522415842423e-06"
"11.466","Electrona antarctica - Protomyctophum bolini","2.71130217414129","0.100529278812653"
"12.466","Electrona carlsbergi - Protomyctophum bolini","0.510678547494772","1"
"13.466","Gymnoscopelus braueri - Protomyctophum bolini","2.74621414876307","0.0904310958367956"
"14.466","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.66537661519896","0.115353218653537"
"15.466","Krefftichthys anderssoni - Protomyctophum bolini","2.90775615751384","0.0546048101740006"
"1.467","Electrona antarctica - Electrona carlsbergi","3.28740585697484","0.0151672486664755"
"2.467","Electrona antarctica - Gymnoscopelus braueri","0.858657701503054","1"
"3.467","Electrona carlsbergi - Gymnoscopelus braueri","-2.49304499384572","0.189979193654436"
"4.467","Electrona antarctica - Gymnoscopelus nicholsi","5.35243612312585","1.30166910803558e-06"
"5.467","Electrona carlsbergi - Gymnoscopelus nicholsi","2.32372273867747","0.302105384240087"
"6.467","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.65165782160475","4.93915694057038e-05"
"7.467","Electrona antarctica - Krefftichthys anderssoni","-0.666154722607746","1"
"8.467","Electrona carlsbergi - Krefftichthys anderssoni","-3.97384198607972","0.001060837366842"
"9.467","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.54474545867923","1"
"10.467","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.9894466312016","3.15834313007378e-08"
"11.467","Electrona antarctica - Protomyctophum bolini","3.32526603462347","0.0132501305919553"
"12.467","Electrona carlsbergi - Protomyctophum bolini","-0.0976380946436499","1"
"13.467","Gymnoscopelus braueri - Protomyctophum bolini","2.49885294786345","0.186894001547179"
"14.467","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.48758768843337","0.192919114675974"
"15.467","Krefftichthys anderssoni - Protomyctophum bolini","4.04359840654268","0.000789555727914481"
"1.468","Electrona antarctica - Electrona carlsbergi","2.12143231245832","0.508281576900555"
"2.468","Electrona antarctica - Gymnoscopelus braueri","0.114347818526369","1"
"3.468","Electrona carlsbergi - Gymnoscopelus braueri","-2.03588236994571","0.626432528367534"
"4.468","Electrona antarctica - Gymnoscopelus nicholsi","4.57011609945342","7.31181142251046e-05"
"5.468","Electrona carlsbergi - Gymnoscopelus nicholsi","2.59104632633526","0.143526914797227"
"6.468","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.51467291081814","9.5121846278963e-05"
"7.468","Electrona antarctica - Krefftichthys anderssoni","-0.289278999620607","1"
"8.468","Electrona carlsbergi - Krefftichthys anderssoni","-2.4278580443606","0.227824302110556"
"9.468","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.408903209650383","1"
"10.468","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-4.86879347806437","1.68422513880844e-05"
"11.468","Electrona antarctica - Protomyctophum bolini","3.45298940072975","0.00831616179822496"
"12.468","Electrona carlsbergi - Protomyctophum bolini","1.20638555422678","1"
"13.468","Gymnoscopelus braueri - Protomyctophum bolini","3.38228580821922","0.0107827967920153"
"14.468","Gymnoscopelus nicholsi - Protomyctophum bolini","-1.58552747804072","1"
"15.468","Krefftichthys anderssoni - Protomyctophum bolini","3.7911890178696","0.00224891690359362"
"1.469","Electrona antarctica - Electrona carlsbergi","2.29641716893604","0.324780603414401"
"2.469","Electrona antarctica - Gymnoscopelus braueri","0.104119458612313","1"
"3.469","Electrona carlsbergi - Gymnoscopelus braueri","-2.22290344335935","0.393334673207405"
"4.469","Electrona antarctica - Gymnoscopelus nicholsi","5.11394244600629","4.7325528430177e-06"
"5.469","Electrona carlsbergi - Gymnoscopelus nicholsi","2.96795598098319","0.0449680889813853"
"6.469","Gymnoscopelus braueri - Gymnoscopelus nicholsi","5.07281355795931","5.87964752797572e-06"
"7.469","Electrona antarctica - Krefftichthys anderssoni","-0.508795339314577","1"
"8.469","Electrona carlsbergi - Krefftichthys anderssoni","-2.81812576376714","0.072457327942867"
"9.469","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.620927096135768","1"
"10.469","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.61055219711099","3.02523041198853e-07"
"11.469","Electrona antarctica - Protomyctophum bolini","2.58567693314557","0.145781965898716"
"12.469","Electrona carlsbergi - Protomyctophum bolini","0.187021073413637","1"
"13.469","Gymnoscopelus braueri - Protomyctophum bolini","2.51399751118384","0.179056914447167"
"14.469","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.89562784822326","0.0567601284719592"
"15.469","Krefftichthys anderssoni - Protomyctophum bolini","3.13492460731961","0.0257847425569247"
"1.470","Electrona antarctica - Electrona carlsbergi","3.51953466827524","0.00648456800160697"
"2.470","Electrona antarctica - Gymnoscopelus braueri","0.297409234424088","1"
"3.470","Electrona carlsbergi - Gymnoscopelus braueri","-3.27301111432268","0.0159612439964548"
"4.470","Electrona antarctica - Gymnoscopelus nicholsi","5.023557899582","7.60843855876271e-06"
"5.470","Electrona carlsbergi - Gymnoscopelus nicholsi","1.79654734065668","1"
"6.470","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.81195931295078","2.24186677692829e-05"
"7.470","Electrona antarctica - Krefftichthys anderssoni","-0.116183677998121","1"
"8.470","Electrona carlsbergi - Krefftichthys anderssoni","-3.67466520045151","0.00357242260279319"
"9.470","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.418999585197305","1"
"10.470","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.17482359790679","3.42189614224788e-06"
"11.470","Electrona antarctica - Protomyctophum bolini","4.63266024415087","5.41495072576921e-05"
"12.470","Electrona carlsbergi - Protomyctophum bolini","0.937097981244587","1"
"13.470","Gymnoscopelus braueri - Protomyctophum bolini","4.39192336291152","0.00016852845708071"
"14.470","Gymnoscopelus nicholsi - Protomyctophum bolini","-1.00844210919501","1"
"15.470","Krefftichthys anderssoni - Protomyctophum bolini","4.81092294810883","2.25352394964383e-05"
"1.471","Electrona antarctica - Electrona carlsbergi","2.43409560931191","0.223935766973033"
"2.471","Electrona antarctica - Gymnoscopelus braueri","0.0556003154302538","1"
"3.471","Electrona carlsbergi - Gymnoscopelus braueri","-2.40935519843687","0.239711043203218"
"4.471","Electrona antarctica - Gymnoscopelus nicholsi","5.00684815150356","8.29928111344719e-06"
"5.471","Electrona carlsbergi - Gymnoscopelus nicholsi","2.74131206970811","0.0917915339598812"
"6.471","Gymnoscopelus braueri - Gymnoscopelus nicholsi","5.00723567513594","8.28259533526256e-06"
"7.471","Electrona antarctica - Krefftichthys anderssoni","-0.791517697964635","1"
"8.471","Electrona carlsbergi - Krefftichthys anderssoni","-3.23202019412243","0.0184377553672194"
"9.471","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.858191921488459","1"
"10.471","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.75045168046752","1.33508009255711e-07"
"11.471","Electrona antarctica - Protomyctophum bolini","2.47237817717449","0.201326174340605"
"12.471","Electrona carlsbergi - Protomyctophum bolini","-0.0623403578045461","1"
"13.471","Gymnoscopelus braueri - Protomyctophum bolini","2.44837107012884","0.215255668376204"
"14.471","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.88688413051347","0.0583616228187718"
"15.471","Krefftichthys anderssoni - Protomyctophum bolini","3.3065629916173","0.0141672168309238"
"1.472","Electrona antarctica - Electrona carlsbergi","2.59013117507123","0.143909049578755"
"2.472","Electrona antarctica - Gymnoscopelus braueri","-0.190404853784734","1"
"3.472","Electrona carlsbergi - Gymnoscopelus braueri","-2.80617007870873","0.0752013340299426"
"4.472","Electrona antarctica - Gymnoscopelus nicholsi","4.46264203794891","0.00012143284607036"
"5.472","Electrona carlsbergi - Gymnoscopelus nicholsi","2.07092760687065","0.575483427231862"
"6.472","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.67351711587921","4.44127527279235e-05"
"7.472","Electrona antarctica - Krefftichthys anderssoni","-0.210337042335203","1"
"8.472","Electrona carlsbergi - Krefftichthys anderssoni","-2.82552690213663","0.0708043861003309"
"9.472","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.0201927510938464","1"
"10.472","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-4.69100455129877","4.07800384298216e-05"
"11.472","Electrona antarctica - Protomyctophum bolini","2.71471162744597","0.0995002549317387"
"12.472","Electrona carlsbergi - Protomyctophum bolini","0.0150869359070362","1"
"13.472","Gymnoscopelus braueri - Protomyctophum bolini","2.94309347192807","0.048742543462855"
"14.472","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.12472340347736","0.50414549159379"
"15.472","Krefftichthys anderssoni - Protomyctophum bolini","2.96328622302191","0.0456560101091942"
"1.473","Electrona antarctica - Electrona carlsbergi","2.57295838035768","0.151249998813106"
"2.473","Electrona antarctica - Gymnoscopelus braueri","0.619471438897439","1"
"3.473","Electrona carlsbergi - Gymnoscopelus braueri","-2.00229258811495","0.678799090477395"
"4.473","Electrona antarctica - Gymnoscopelus nicholsi","5.07102877480485","5.93506403193441e-06"
"5.473","Electrona carlsbergi - Gymnoscopelus nicholsi","2.68112275261125","0.110063391885217"
"6.473","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.57733622107159","7.06401342661282e-05"
"7.473","Electrona antarctica - Krefftichthys anderssoni","-0.571476826993023","1"
"8.473","Electrona carlsbergi - Krefftichthys anderssoni","-3.15886278793171","0.0237579062020137"
"9.473","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.2065168778573","1"
"10.473","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.6222104873907","2.8279402962161e-07"
"11.473","Electrona antarctica - Protomyctophum bolini","3.75879113559614","0.00256104433894435"
"12.473","Electrona carlsbergi - Protomyctophum bolini","1.04640710177858","1"
"13.473","Gymnoscopelus braueri - Protomyctophum bolini","3.18035829728076","0.0220639587878706"
"14.473","Gymnoscopelus nicholsi - Protomyctophum bolini","-1.82306514248983","1"
"15.473","Krefftichthys anderssoni - Protomyctophum bolini","4.38687517513806","0.000172486104942509"
"1.474","Electrona antarctica - Electrona carlsbergi","1.66072768186723","1"
"2.474","Electrona antarctica - Gymnoscopelus braueri","0.119068600025163","1"
"3.474","Electrona carlsbergi - Gymnoscopelus braueri","-1.56505610597896","1"
"4.474","Electrona antarctica - Gymnoscopelus nicholsi","4.53669660329654","8.5713329105344e-05"
"5.474","Electrona carlsbergi - Gymnoscopelus nicholsi","2.9662955860288","0.0452115977164188"
"6.474","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.47678346740908","0.000113664051908734"
"7.474","Electrona antarctica - Krefftichthys anderssoni","-0.777879884745895","1"
"8.474","Electrona carlsbergi - Krefftichthys anderssoni","-2.43611316023426","0.222690590377879"
"9.474","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.908673799223074","1"
"10.474","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.26371806128958","2.11756330159744e-06"
"11.474","Electrona antarctica - Protomyctophum bolini","3.26337134386149","0.0165142738325684"
"12.474","Electrona carlsbergi - Protomyctophum bolini","1.48848278977155","1"
"13.474","Gymnoscopelus braueri - Protomyctophum bolini","3.18540648505422","0.0216826219829859"
"14.474","Gymnoscopelus nicholsi - Protomyctophum bolini","-1.71814052997243","1"
"15.474","Krefftichthys anderssoni - Protomyctophum bolini","4.09408028427729","0.000635771159943136"
"1.475","Electrona antarctica - Electrona carlsbergi","2.8853255945438","0.0586513562014843"
"2.475","Electrona antarctica - Gymnoscopelus braueri","0.443753460886734","1"
"3.475","Electrona carlsbergi - Gymnoscopelus braueri","-2.48905976549291","0.192122149104425"
"4.475","Electrona antarctica - Gymnoscopelus nicholsi","4.34111659737843","0.000212640702598662"
"5.475","Electrona carlsbergi - Gymnoscopelus nicholsi","1.69069716231392","1"
"6.475","Gymnoscopelus braueri - Gymnoscopelus nicholsi","3.99442170708603","0.000972785198267171"
"7.475","Electrona antarctica - Krefftichthys anderssoni","-1.74878727966474","1"
"8.475","Electrona carlsbergi - Krefftichthys anderssoni","-4.61831034256141","5.80316027921895e-05"
"9.475","Gymnoscopelus braueri - Krefftichthys anderssoni","-2.22120262032307","0.395058612153982"
"10.475","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.91803960323837","4.88702293900946e-08"
"11.475","Electrona antarctica - Protomyctophum bolini","3.0449040667228","0.0349131809530753"
"12.475","Electrona carlsbergi - Protomyctophum bolini","0.0370056918474473","1"
"13.475","Gymnoscopelus braueri - Protomyctophum bolini","2.63515401774691","0.126148669943131"
"14.475","Gymnoscopelus nicholsi - Protomyctophum bolini","-1.71231138483258","1"
"15.475","Krefftichthys anderssoni - Protomyctophum bolini","4.85635663806998","1.79347911029527e-05"
"1.476","Electrona antarctica - Electrona carlsbergi","3.28266853429524","0.015424424681952"
"2.476","Electrona antarctica - Gymnoscopelus braueri","0.322586735750995","1"
"3.476","Electrona carlsbergi - Gymnoscopelus braueri","-3.00884740636552","0.03933611882343"
"4.476","Electrona antarctica - Gymnoscopelus nicholsi","5.04976182270501","6.63541887108151e-06"
"5.476","Electrona carlsbergi - Gymnoscopelus nicholsi","2.03190832544234","0.632444063301306"
"6.476","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.81633117180567","2.19332654140407e-05"
"7.476","Electrona antarctica - Krefftichthys anderssoni","-1.32181881966261","1"
"8.476","Electrona carlsbergi - Krefftichthys anderssoni","-4.60578533916689","6.16368159547791e-05"
"9.476","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.6659019652423","1"
"10.476","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-6.25904459391992","5.8101466447088e-09"
"11.476","Electrona antarctica - Protomyctophum bolini","2.80414421028426","0.0756755014468792"
"12.476","Electrona carlsbergi - Protomyctophum bolini","-0.598922889592531","1"
"13.476","Gymnoscopelus braueri - Protomyctophum bolini","2.51399751118384","0.179056914447167"
"14.476","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.63914546206961","0.124672963858223"
